"rho","r2","N","k","model",".Rep","er2","aer2","bias","rmse","abias","armse","power","n_ok","n_fail","model_label","power_adjr2","power_gap"
0.3,0.1,25,3,"multinomial",5000,0.233882379797894,0.120055996013242,0.133882379797894,0.172158727015962,0.0200559960132415,0.109967793644861,0.42833437046256,4821,179,"Multinomial",0.561416061908909,0.13308169144635
0.3,0.125,25,3,"multinomial",5000,0.261678512082277,0.147797854214907,0.136678512082277,0.176735507239404,0.0227978542149067,0.113918108486522,0.541736577181208,4768,232,"Multinomial",0.661277828703121,0.119541251521913
0.3,0.15,25,3,"multinomial",5000,0.280985880162069,0.167011311764943,0.130985880162069,0.173478636999761,0.0170113117649426,0.114708179152609,0.610169491525424,4661,339,"Multinomial",0.720442823847042,0.110273332321618
0.3,0.175,25,3,"multinomial",5000,0.305314748134969,0.191060467739295,0.130314748134969,0.172317755097202,0.0160604677392953,0.113428262967125,0.698543794827212,4601,399,"Multinomial",0.783104020618289,0.0845602257910776
0.3,0.2,25,3,"multinomial",5000,0.326167068998077,0.211903496184024,0.126167068998077,0.170752331952676,0.0119034961840241,0.114997879062824,0.754172304916554,4434,566,"Multinomial",0.827847246625447,0.0736749417088933
0.3,0.225,25,3,"multinomial",5000,0.344892970894502,0.230301771587013,0.119892970894502,0.165377294316859,0.00530177158701279,0.113300747408433,0.813920787438481,4267,733,"Multinomial",0.860704145668144,0.0467833582296624
0.3,0.25,25,3,"multinomial",5000,0.365527986722639,0.250798622197455,0.115527986722639,0.161721317430016,0.000798622197454659,0.112500304649996,0.862027158098933,4124,876,"Multinomial",0.890858924672805,0.0288317665738724
0.3,0.275,25,3,"multinomial",5000,0.384450366930332,0.269369032591845,0.109450366930332,0.153650999721757,-0.00563096740815457,0.107049778918375,0.906952430737062,3826,1174,"Multinomial",0.913095234666941,0.00614280392987854
0.3,0.3,25,3,"multinomial",5000,0.401658124502183,0.286503024622442,0.101658124502183,0.147362940039697,-0.0134969753775579,0.106536421183624,0.929025131179232,3621,1379,"Multinomial",0.929947585469539,0.000922454290307018
0.3,0.325,25,3,"multinomial",5000,0.414113566004192,0.298830558662105,0.0891135660041923,0.137450594006375,-0.026169441337895,0.106882009759113,0.952495490078172,3326,1674,"Multinomial",0.940192405768081,0.0123030843100913
0.3,0.35,25,3,"multinomial",5000,0.429399162263648,0.31380320525195,0.0793991622636483,0.128671089280672,-0.0361967947480498,0.106321812529019,0.969007583250907,3033,1967,"Multinomial",0.950801341300593,0.0182062419503136
0.3,0.375,25,3,"multinomial",5000,0.442330933043372,0.326571228722735,0.0673309330433722,0.11763524666926,-0.0484287712772652,0.106740849269253,0.984992679355783,2732,2268,"Multinomial",0.958459404403269,0.026533274952514
0.3,0.4,25,3,"multinomial",5000,0.452398084741737,0.336516311174488,0.0523980847417369,0.108673643597619,-0.0634836888255121,0.113287068202198,0.984331056649257,2489,2511,"Multinomial",0.963648307790227,0.0206827488590297
0.3,0.025,50,3,"multinomial",5000,0.0863727240813402,0.0307261353407972,0.0613727240813402,0.0772620778743703,0.00572613534079715,0.0472745339498123,0.2202,5000,0,"Multinomial",0.306180149689384,0.0859801496893839
0.3,0.05,50,3,"multinomial",5000,0.112256112374612,0.0565552767150828,0.0622561123746121,0.0834242429301739,0.00655527671508284,0.0559244669084959,0.4094,5000,0,"Multinomial",0.533877376724018,0.124477376724018
0.3,0.075,50,3,"multinomial",5000,0.138235176989606,0.0825090421572236,0.0632351769896059,0.0880324237792318,0.0075090421572236,0.0616277079656212,0.5972,5000,0,"Multinomial",0.714687580613854,0.117487580613854
0.3,0.1,50,3,"multinomial",5000,0.162575126449184,0.106805733162622,0.0625751264491844,0.09083939781224,0.00680573316262156,0.0661184215822402,0.7346,5000,0,"Multinomial",0.831148037663445,0.0965480376634451
0.3,0.125,50,3,"multinomial",5000,0.189929894983977,0.134085907212719,0.0649298949839766,0.096787317097152,0.00908590721271927,0.0722340530886529,0.846169233846769,4999,1,"Multinomial",0.911792940967138,0.0656237071203684
0.3,0.15,50,3,"multinomial",5000,0.21361504593129,0.157692945987245,0.0636150459312905,0.0973213916482649,0.00769294598724516,0.0738904862030798,0.922353412047228,4997,3,"Multinomial",0.951816094356441,0.0294626823092131
0.3,0.175,50,3,"multinomial",5000,0.241111447906463,0.185103375126404,0.0661114479064635,0.102151977708347,0.0101033751264035,0.0783531742166075,0.959126427569625,4991,9,"Multinomial",0.977100386946924,0.0179739593772991
0.3,0.2,50,3,"multinomial",5000,0.264137550771761,0.207985045166191,0.0641375507717612,0.101736915347362,0.00798504516619057,0.0791496226832363,0.982969344820677,4991,9,"Multinomial",0.988053333053592,0.00508398823291512
0.3,0.225,50,3,"multinomial",5000,0.29101908612516,0.23484757540563,0.0660190861251597,0.104479740951889,0.00984757540563005,0.0813619660584741,0.991969484039349,4981,19,"Multinomial",0.994598543443556,0.00262905940420644
0.3,0.25,50,3,"multinomial",5000,0.315826160734665,0.259496661716272,0.0658261607346649,0.104706081121357,0.00949666171627239,0.0816972809624767,0.997783598629861,4963,37,"Multinomial",0.99745736949749,0.000326229132370903
0.3,0.275,50,3,"multinomial",5000,0.338237000663907,0.281777401770957,0.0632370006639074,0.104443926746258,0.00677740177095718,0.0830134345079284,0.999187322226737,4922,78,"Multinomial",0.998736730407238,0.000450591819499468
0.3,0.3,50,3,"multinomial",5000,0.364248059552979,0.307651303164468,0.0642480595529792,0.103547297706703,0.0076513031644683,0.0811465271077873,0.999794492396219,4866,134,"Multinomial",0.999450287868174,0.000344204528044512
0.3,0.325,50,3,"multinomial",5000,0.382906570250102,0.326197768312891,0.0579065702501021,0.0994681821252886,0.00119776831289085,0.0804673208456248,1,4830,170,"Multinomial",0.999700823689108,0.000299176310892157
0.3,0.35,50,3,"multinomial",5000,0.402004054314607,0.345243932171103,0.0520040543146073,0.0944732105621711,-0.00475606782889708,0.078553836727827,1,4696,304,"Multinomial",0.999841347300298,0.000158652699701944
0.3,0.375,50,3,"multinomial",5000,0.419134432153346,0.362251308151803,0.0441344321533462,0.088395984058998,-0.0127486918481973,0.0771163820785853,1,4550,450,"Multinomial",0.999910643015367,8.93569846327491e-05
0.3,0.4,50,3,"multinomial",5000,0.437666985661889,0.380671856785772,0.0376669856618891,0.0829232099877436,-0.0193281432142285,0.075787883004403,1,4351,649,"Multinomial",0.999952382200412,4.76177995882843e-05
0.3,0.025,75,3,"multinomial",5000,0.0644075777251797,0.027531517449733,0.0394075777251797,0.0520029042531136,0.002531517449733,0.0340113301682101,0.2964,5000,0,"Multinomial",0.402969589406103,0.106569589406103
0.3,0.05,75,3,"multinomial",5000,0.089614241776574,0.0527203484718986,0.039614241776574,0.0569913334949679,0.00272034847189863,0.0410381958646609,0.5672,5000,0,"Multinomial",0.694214608271306,0.127014608271306
0.3,0.075,75,3,"multinomial",5000,0.113230168871593,0.0763234833174314,0.038230168871593,0.0597237825382418,0.00132348331743134,0.045873976601184,0.7734,5000,0,"Multinomial",0.858519794528453,0.0851197945284534
0.3,0.1,75,3,"multinomial",5000,0.139926612084821,0.102976276783385,0.0399266120848209,0.0640416635946143,0.00297627678338517,0.0501210269130307,0.912,5000,0,"Multinomial",0.94755236692719,0.0355523669271895
0.3,0.125,75,3,"multinomial",5000,0.166211343955356,0.129225081536459,0.0412113439553565,0.06827990335147,0.00422508153645875,0.0545447722452158,0.9698,5000,0,"Multinomial",0.982083494284891,0.0122834942848913
0.3,0.15,75,3,"multinomial",5000,0.193609988863823,0.156568579833077,0.0436099888638229,0.0713250385276773,0.00656857983307748,0.0567430936238306,0.9934,5000,0,"Multinomial",0.994599404202604,0.00119940420260367
0.3,0.175,75,3,"multinomial",5000,0.216473172483243,0.179372316280256,0.041473172483243,0.0731882254819799,0.00437231628025565,0.0603713311984704,0.996,5000,0,"Multinomial",0.998112893509103,0.00211289350910271
0.3,0.2,75,3,"multinomial",5000,0.241793225368816,0.204630425624537,0.0417932253688165,0.0751905654313281,0.00463042562453728,0.0625689657762522,1,5000,0,"Multinomial",0.999437522225504,0.000562477774495918
0.3,0.225,75,3,"multinomial",5000,0.26892389258948,0.231675691853043,0.0439238925894801,0.0779966671779,0.00667569185304322,0.0646654681805501,1,5000,0,"Multinomial",0.999852987852306,0.000147012147694303
0.3,0.25,75,3,"multinomial",5000,0.293692015536499,0.2563845223705,0.0436920155364992,0.0775289508367013,0.00638452237049978,0.0642323106368174,1,4998,2,"Multinomial",0.999958371009979,4.16289900213584e-05
0.3,0.275,75,3,"multinomial",5000,0.316171099675856,0.278796082428942,0.0411710996758556,0.078245527761872,0.0037960824289421,0.066491486088568,1,4994,6,"Multinomial",0.999987085546497,1.29144535031545e-05
0.3,0.3,75,3,"multinomial",5000,0.340654599034967,0.303211063451296,0.0406545990349667,0.0773593983596536,0.00321106345129549,0.0657138265173662,1,4992,8,"Multinomial",0.999996481319929,3.51868007075762e-06
0.3,0.325,75,3,"multinomial",5000,0.363965254864943,0.326431037466773,0.0389652548649428,0.0762407384443373,0.00143103746677305,0.0653140354399863,1,4978,22,"Multinomial",0.999999000519345,9.99480655461404e-07
0.3,0.35,75,3,"multinomial",5000,0.385595455616166,0.348011169082811,0.0355954556161664,0.0752002538856802,-0.00198883091718895,0.0660209453423941,1,4943,57,"Multinomial",0.999999695082378,3.04917622040435e-07
0.3,0.375,75,3,"multinomial",5000,0.407436367269421,0.369751323439025,0.0324363672694208,0.0710475304997314,-0.00524867656097526,0.0631510328941905,1,4901,99,"Multinomial",0.999999909221363,9.07786371628916e-08
0.3,0.4,75,3,"multinomial",5000,0.422880625708598,0.38515757325921,0.0228806257085981,0.0659014754260327,-0.0148424267407898,0.0632690261074365,1,4806,194,"Multinomial",0.999999961871021,3.81289788631278e-08
0.3,0.025,100,3,"multinomial",5000,0.0541328276267384,0.0265701075985696,0.0291328276267384,0.0398917547182419,0.00157010759856963,0.0272907145837344,0.381,5000,0,"Multinomial",0.505892973097784,0.124892973097784
0.3,0.05,100,3,"multinomial",5000,0.0793709027673268,0.0517904979438284,0.0293709027673268,0.0447573129329832,0.00179049794382841,0.0338111358037829,0.715,5000,0,"Multinomial",0.818402125562787,0.103402125562787
0.3,0.075,100,3,"multinomial",5000,0.105356866700327,0.0777580753138362,0.0303568667003269,0.0496088845827176,0.00275807531383619,0.0393116084328021,0.899,5000,0,"Multinomial",0.948977674212907,0.0499776742129067
0.3,0.1,100,3,"multinomial",5000,0.129179553112623,0.101554131876055,0.0291795531126235,0.0514861550673116,0.00155413187605517,0.0424241572246905,0.9722,5000,0,"Multinomial",0.986247707468037,0.0140477074680367
0.3,0.125,100,3,"multinomial",5000,0.154858452539903,0.127203268365829,0.0298584525399031,0.0550142477142925,0.00220326836582903,0.0462256009827835,0.9934,5000,0,"Multinomial",0.99702388261535,0.00362388261535018
0.3,0.15,100,3,"multinomial",5000,0.179340554351561,0.151652152351948,0.0293405543515609,0.0565540507364036,0.00165215235194797,0.0483302020495978,0.9984,5000,0,"Multinomial",0.999366928062556,0.000966928062555605
0.3,0.175,100,3,"multinomial",5000,0.205304833617665,0.17756584947904,0.0303048336176646,0.0590530274675047,0.00256584947904042,0.0506888447598567,1,5000,0,"Multinomial",0.999886272040786,0.000113727959214271
0.3,0.2,100,3,"multinomial",5000,0.23027333423045,0.202496678525059,0.0302733342304504,0.0610895936842661,0.00249667852505867,0.0530385360828223,1,5000,0,"Multinomial",0.999979493747368,2.05062526316135e-05
0.3,0.225,100,3,"multinomial",5000,0.256923646026107,0.229076623471032,0.0319236460261066,0.063168058787068,0.00407662347103198,0.0545686257631132,1,5000,0,"Multinomial",0.999996878208063,3.12179193717732e-06
0.3,0.25,100,3,"multinomial",5000,0.280309090029576,0.252437811824704,0.030309090029576,0.0628438608029637,0.00243781182470352,0.0550057530094045,1,5000,0,"Multinomial",0.999999427102187,5.72897813078121e-07
0.3,0.275,100,3,"multinomial",5000,0.306010171154075,0.278082845210723,0.0310101711540755,0.063251626614522,0.00308284521072332,0.0551185410988278,1,5000,0,"Multinomial",0.999999914297022,8.57029779366414e-08
0.3,0.3,100,3,"multinomial",5000,0.328844620789339,0.300875991532451,0.0288446207893394,0.0628398070535729,0.000875991532450715,0.0557260988224438,1,4999,1,"Multinomial",0.999999984633121,1.53668793245743e-08
0.3,0.325,100,3,"multinomial",5000,0.352621393691502,0.324578453725032,0.0276213936915023,0.0619815559022147,-0.00042154627496831,0.0553511472096481,1,4996,4,"Multinomial",0.999999997495596,2.5044036844335e-09
0.3,0.35,100,3,"multinomial",5000,0.373897791620132,0.345774481759935,0.0238977916201322,0.0610375298726428,-0.00422551824006546,0.0561620233251327,1,4988,12,"Multinomial",0.999999999515861,4.84139062173483e-10
0.3,0.375,100,3,"multinomial",5000,0.394148353734422,0.365999391976392,0.0191483537344215,0.0580801459427975,-0.00900060802360829,0.0553988886095896,1,4973,27,"Multinomial",0.999999999900793,9.92068649452449e-11
0.3,0.4,100,3,"multinomial",5000,0.413451291937998,0.385246477294526,0.0134512919379981,0.0565310748206948,-0.0147535227054743,0.0566780856131653,1,4938,62,"Multinomial",0.999999999978364,2.16364703931049e-11
0.3,0.025,25,3,"ordinal",5000,0.0915081229828771,0.0346634564292899,0.0665081229828771,0.096042598115804,0.00966345642928995,0.0698722686823681,0.18,5000,0,"Ordinal",0.184564662894604,0.00456466289460422
0.3,0.05,25,3,"ordinal",5000,0.119791480600971,0.062871995522399,0.0697914806009707,0.108469985745598,0.012871995522399,0.0839377354246553,0.3048,5000,0,"Ordinal",0.312735498663882,0.00793549866388205
0.3,0.075,25,3,"ordinal",5000,0.143216986708949,0.0862020427054137,0.0682169867089492,0.112803390971034,0.0112020427054137,0.0904233222031496,0.408681736347269,4999,1,"Ordinal",0.419138925331939,0.0104571889846697
0.3,0.1,25,3,"ordinal",5000,0.173094811216112,0.115987272504619,0.0730948112161117,0.126648744646801,0.0159872725046189,0.104460007290804,0.527705541108222,4999,1,"Ordinal",0.545399302260287,0.017693761152065
0.3,0.125,25,3,"ordinal",5000,0.194415515471208,0.137060077709386,0.0694155154712076,0.129141428593518,0.0120600777093861,0.109310249534848,0.611689351481185,4996,4,"Ordinal",0.624616985791041,0.0129276343098558
0.3,0.15,25,3,"ordinal",5000,0.221888203295765,0.16431641629872,0.0718882032957649,0.134350630197704,0.0143164162987203,0.113999828667381,0.712740384615385,4992,8,"Ordinal",0.712640654388605,9.97302267800038e-05
0.3,0.175,25,3,"ordinal",5000,0.250913956526827,0.193092218887259,0.0759139565268269,0.145053085551069,0.0180922188872589,0.124357636508792,0.786300821149609,4993,7,"Ordinal",0.787841606134783,0.0015407849851734
0.3,0.2,25,3,"ordinal",5000,0.280027212034314,0.221919052939071,0.0800272120343138,0.14963064334057,0.0219190529390706,0.127740439257978,0.850381066987565,4986,14,"Ordinal",0.846458764516881,0.00392230247068381
0.3,0.225,25,3,"ordinal",5000,0.302518286420135,0.244110861842561,0.0775182864201349,0.150192579129232,0.0191108618425605,0.129451409047076,0.888173773129525,4972,28,"Ordinal",0.881710757641875,0.00646301548765027
0.3,0.25,25,3,"ordinal",5000,0.328175193396268,0.269320937483083,0.0781751933962681,0.152735801862548,0.0193209374830829,0.131904741262654,0.92178996170127,4961,39,"Ordinal",0.913043248919908,0.00874671278136241
0.3,0.275,25,3,"ordinal",5000,0.358594462382765,0.299464040379775,0.0835944623827652,0.155804913718143,0.0244640403797754,0.132886079253441,0.957304734925132,4942,58,"Ordinal",0.940680278253285,0.0166244566718463
0.3,0.3,25,3,"ordinal",5000,0.382083080881284,0.322599230457999,0.0820830808812841,0.156994787566767,0.022599230457999,0.134971308481558,0.968532897425419,4894,106,"Ordinal",0.956203064248773,0.012329833176646
0.3,0.325,25,3,"ordinal",5000,0.401875156181567,0.342017556244132,0.0768751561815666,0.15238650216477,0.017017556244132,0.131854440958468,0.98040024757582,4847,153,"Ordinal",0.966255024732723,0.0141452228430967
0.3,0.35,25,3,"ordinal",5000,0.42746551938508,0.367008801955586,0.0774655193850799,0.155270192534794,0.0170088019555857,0.134539877262123,0.990812278137398,4789,211,"Ordinal",0.976058119059096,0.014754159078302
0.3,0.375,25,3,"ordinal",5000,0.450186430140677,0.389331565557755,0.0751864301406768,0.154115537746743,0.0143315655577553,0.134269335156238,0.989151244416082,4701,299,"Ordinal",0.982498977368565,0.00665226704751665
0.3,0.4,25,3,"ordinal",5000,0.47157137813805,0.410114833704175,0.0715713781380502,0.150084904906146,0.0101148337041752,0.131163853238152,0.996471107190119,4534,466,"Ordinal",0.986998309541401,0.00947279764871822
0.3,0.025,50,3,"ordinal",5000,0.0563622259110168,0.028525758256266,0.0313622259110168,0.0502760475508489,0.00352575825626596,0.0394535521998949,0.281,5000,0,"Ordinal",0.285868789035736,0.00486878903573601
0.3,0.05,50,3,"ordinal",5000,0.0811771496746904,0.0533086835517255,0.0311771496746904,0.0580442770716107,0.00330868355172548,0.0490473983333968,0.5126,5000,0,"Ordinal",0.507293514823165,0.00530648517683452
0.3,0.075,50,3,"ordinal",5000,0.107370818626224,0.0794341031863679,0.0323708186262245,0.0654590766835726,0.0044341031863679,0.0570268848628617,0.6986,5000,0,"Ordinal",0.696374456464049,0.00222554353595128
0.3,0.1,50,3,"ordinal",5000,0.131586083098,0.103591657932404,0.0315860830979996,0.0695437431677104,0.00359165793240392,0.0620001668995124,0.8232,5000,0,"Ordinal",0.818445542359956,0.00475445764004445
0.3,0.125,50,3,"ordinal",5000,0.157954388660542,0.129868937700451,0.0329543886605424,0.0768673771525808,0.0048689377004511,0.0695395549061899,0.9106,5000,0,"Ordinal",0.902119253398912,0.00848074660108822
0.3,0.15,50,3,"ordinal",5000,0.183173515358908,0.154989966962515,0.0331735153589082,0.079397830031209,0.00498996696251532,0.0721972231260787,0.9566,5000,0,"Ordinal",0.948269063860049,0.00833093613995139
0.3,0.175,50,3,"ordinal",5000,0.208497173731016,0.18019591597404,0.0334971737310159,0.0845764066825977,0.00519591597403995,0.0776947657468139,0.979,5000,0,"Ordinal",0.973759456923513,0.00524054307648669
0.3,0.2,50,3,"ordinal",5000,0.235692766343053,0.207263055169923,0.0356927663430531,0.0873155329132337,0.00726305516992302,0.0798474668492251,0.9906,5000,0,"Ordinal",0.987800945259925,0.00279905474007491
0.3,0.225,50,3,"ordinal",5000,0.26234715716571,0.233741397452505,0.0373471571657097,0.0910617760248714,0.0087413974525052,0.0833153727523806,0.9968,5000,0,"Ordinal",0.994415792927346,0.00238420707265374
0.3,0.25,50,3,"ordinal",5000,0.287182562501461,0.25843255514738,0.0371825625014615,0.095456632026254,0.00843255514737993,0.0880655297068997,0.9988,5000,0,"Ordinal",0.997372102253522,0.001427897746478
0.3,0.275,50,3,"ordinal",5000,0.314093174003245,0.285141388461598,0.0390931740032446,0.0967030855017156,0.010141388461598,0.0887474656933821,0.9994,5000,0,"Ordinal",0.998864945052232,0.000535054947768288
0.3,0.3,50,3,"ordinal",5000,0.340890286324529,0.311781956545602,0.0408902863245286,0.100035115643069,0.011781956545602,0.0917173491462777,1,5000,0,"Ordinal",0.999519546670656,0.000480453329343655
0.3,0.325,50,3,"ordinal",5000,0.363530255887252,0.334195178550993,0.0385302558872524,0.097791550186115,0.0091951785509933,0.0899965902875869,1,5000,0,"Ordinal",0.999770517197356,0.000229482802644121
0.3,0.35,50,3,"ordinal",5000,0.393254895928596,0.36373535290265,0.0432548959285964,0.10449411314547,0.0137353529026498,0.0957040071142174,1,4998,2,"Ordinal",0.999915036823005,8.49631769949122e-05
0.3,0.375,50,3,"ordinal",5000,0.418661913161832,0.388866452382133,0.0436619131618316,0.106488509544321,0.0138664523821329,0.0976229740820466,1,4998,2,"Ordinal",0.999964099148162,3.59008518383552e-05
0.3,0.4,50,3,"ordinal",5000,0.441359775025769,0.411340835097658,0.0413597750257691,0.104982551442058,0.011340835097658,0.0967115753485974,1,4987,13,"Ordinal",0.999983574544613,1.64254553874921e-05
0.3,0.025,75,3,"ordinal",5000,0.0445678192139176,0.0261250298815231,0.0195678192139177,0.0347406647009209,0.00112502988152306,0.0287222596402957,0.379,5000,0,"Ordinal",0.383887465252753,0.00488746525275269
0.3,0.05,75,3,"ordinal",5000,0.0711302319642744,0.0526713131990103,0.0211302319642744,0.0442786445784313,0.00267131319901028,0.0389978998733421,0.6906,5000,0,"Ordinal",0.693763905092478,0.0031639050924781
0.3,0.075,75,3,"ordinal",5000,0.0954747229928434,0.0769754939957339,0.0204747229928433,0.0494632534359902,0.00197549399573388,0.0450466008895996,0.8622,5000,0,"Ordinal",0.861719179625582,0.000480820374418323
0.3,0.1,75,3,"ordinal",5000,0.119943866693065,0.101410418397103,0.0199438666930648,0.0524411553596726,0.0014104183971032,0.0484971157771513,0.9524,5000,0,"Ordinal",0.944237596481302,0.00816240351869768
0.3,0.125,75,3,"ordinal",5000,0.145757510522156,0.127167088234338,0.0207575105221563,0.0578924670941746,0.002167088234338,0.0540481905513811,0.9814,5000,0,"Ordinal",0.980451724602457,0.000948275397542941
0.3,0.15,75,3,"ordinal",5000,0.171749856260464,0.153090994928074,0.0217498562604638,0.0618764112121365,0.00309099492807367,0.0579494969863175,0.9954,5000,0,"Ordinal",0.993684586604587,0.00171541339541292
0.3,0.175,75,3,"ordinal",5000,0.197342176864879,0.178608429732705,0.0223421768648786,0.0643300187167729,0.00360842973270529,0.060363272807911,0.999,5000,0,"Ordinal",0.998043928058329,0.000956071941671466
0.3,0.2,75,3,"ordinal",5000,0.223252202533629,0.204431232815367,0.0232522025336288,0.0677059474635539,0.00443123281536653,0.063656850760963,1,5000,0,"Ordinal",0.999432030567496,0.000567969432504145
0.3,0.225,75,3,"ordinal",5000,0.24776060976915,0.228842270125939,0.0227606097691502,0.0696527953579056,0.00384227012593864,0.0658467249947671,1,5000,0,"Ordinal",0.999830456563787,0.000169543436212782
0.3,0.25,75,3,"ordinal",5000,0.275341352250061,0.256319225265097,0.0253413522500608,0.0739507053917745,0.00631922526509691,0.0696335484915632,1,5000,0,"Ordinal",0.999958230256942,4.17697430575847e-05
0.3,0.275,75,3,"ordinal",5000,0.299982060987779,0.280834026723809,0.0249820609877788,0.0746603737708643,0.0058340267238091,0.0704408897971562,1,5000,0,"Ordinal",0.999988402607505,1.15973924952328e-05
0.3,0.3,75,3,"ordinal",5000,0.324834894222673,0.305547032431246,0.0248348942226734,0.0768758720235961,0.00554703243124559,0.0728032825418814,1,5000,0,"Ordinal",0.999996896901025,3.10309897522121e-06
0.3,0.325,75,3,"ordinal",5000,0.350863263427157,0.331441904810759,0.0258632634271573,0.0788859080636207,0.00644190481075846,0.0746186878514735,1,5000,0,"Ordinal",0.999999240229516,7.597704837492e-07
0.3,0.35,75,3,"ordinal",5000,0.377946630752328,0.358363135269602,0.0279466307523284,0.0809329183939152,0.00836313526960169,0.0762096838869261,1,5000,0,"Ordinal",0.999999828430855,1.71569144669093e-07
0.3,0.375,75,3,"ordinal",5000,0.401880146146647,0.382163089109284,0.0268801461466466,0.0794364817192994,0.00716308910928374,0.0748799673316665,1,5000,0,"Ordinal",0.999999954843701,4.51562994774335e-08
0.3,0.4,75,3,"ordinal",5000,0.429409788240014,0.409544773412161,0.0294097882400136,0.0820361608014278,0.00954477341216051,0.0769073344394312,1,5000,0,"Ordinal",0.999999990475076,9.52492362760182e-09
0.3,0.025,100,3,"ordinal",5000,0.039300118388595,0.025513564915564,0.014300118388595,0.028091111132262,0.000513564915564006,0.0241839352281722,0.4862,5000,0,"Ordinal",0.48815734990273,0.00195734990273005
0.3,0.05,100,3,"ordinal",5000,0.0646511658357223,0.0508501826318326,0.0146511658357222,0.0349234247864184,0.000850182631832604,0.0317018616851039,0.8132,5000,0,"Ordinal",0.810609176079882,0.00259082392011778
0.3,0.075,100,3,"ordinal",5000,0.0891981982088407,0.0753709492362517,0.0141981982088407,0.0393595217541685,0.000370949236251732,0.0366964108487754,0.9472,5000,0,"Ordinal",0.942211812242013,0.00498818775798737
0.3,0.1,100,3,"ordinal",5000,0.114162632798128,0.100306474957397,0.0141626327981284,0.0434924281615139,0.000306474957397478,0.0411047108394762,0.9902,5000,0,"Ordinal",0.985226984263795,0.00497301573620457
0.3,0.125,100,3,"ordinal",5000,0.14001154232008,0.126114277916538,0.0150115423200795,0.0481147469054859,0.00111427791653755,0.0456934148001564,0.9984,5000,0,"Ordinal",0.996817412692562,0.0015825873074381
0.3,0.15,100,3,"ordinal",5000,0.164851473971406,0.150900621962877,0.0148514739714056,0.0508095211171998,0.000900621962877465,0.0485539404232716,0.9994,5000,0,"Ordinal",0.999335340211137,6.4659788863386e-05
0.3,0.175,100,3,"ordinal",5000,0.190882880574811,0.176876224010109,0.0158828805748109,0.0542648503351527,0.00187622401010892,0.0518782982576796,1,5000,0,"Ordinal",0.999880849196909,0.000119150803091106
0.3,0.2,100,3,"ordinal",5000,0.217708758876308,0.203639114946022,0.0177087588763075,0.057435683829617,0.0036391149460219,0.054703310427186,1,5000,0,"Ordinal",0.999981066206806,1.89337931936207e-05
0.3,0.225,100,3,"ordinal",5000,0.24262349692093,0.228480944974517,0.0176234969209299,0.0589854776239336,0.00348094497451724,0.0563329968232861,1,5000,0,"Ordinal",0.999996741845051,3.25815494850445e-06
0.3,0.25,100,3,"ordinal",5000,0.268633197409499,0.254413069936098,0.0186331974094986,0.0617342044526096,0.0044130699360977,0.0589366274494711,1,5000,0,"Ordinal",0.999999504408678,4.95591322424715e-07
0.3,0.275,100,3,"ordinal",5000,0.293265067153851,0.278957617016012,0.0182650671538514,0.06326914388081,0.00395761701601164,0.0606154980671742,1,5000,0,"Ordinal",0.999999919727399,8.02726006776666e-08
0.3,0.3,100,3,"ordinal",5000,0.320674486568545,0.306269953964836,0.0206744865685446,0.0648507172407934,0.00626995396483582,0.0616931905003401,1,5000,0,"Ordinal",0.999999989807222,1.01927778439759e-08
0.3,0.325,100,3,"ordinal",5000,0.34578122745764,0.331281303901183,0.0207812274576398,0.0656613223164023,0.00628130390118301,0.0625000612108155,1,5000,0,"Ordinal",0.999999998507562,1.49243795100062e-09
0.3,0.35,100,3,"ordinal",5000,0.370460494258722,0.355853340106711,0.0204604942587222,0.0666125607084709,0.00585334010671073,0.0635370271820145,1,5000,0,"Ordinal",0.999999999779826,2.2017399015084e-10
0.3,0.375,100,3,"ordinal",5000,0.394967215175545,0.380234835076512,0.0199672151755446,0.0672757443238437,0.005234835076512,0.0643134822468306,1,5000,0,"Ordinal",0.999999999967793,3.22071258551659e-11
0.3,0.4,100,3,"ordinal",5000,0.420131760337569,0.405278759968651,0.0201317603375693,0.0690454416562212,0.00527875996865082,0.0660999087873827,1,5000,0,"Ordinal",0.999999999995626,4.37383462781327e-12
