"rho","r2","N","k","model",".Rep","er2","aer2","bias","rmse","abias","armse","power","n_ok","n_fail","model_label","power_adjr2","power_gap"
0.3,0.3,30,5,"logistic",1000,0.442004428423836,0.318974108125327,0.142004428423836,0.209094935693605,0.0189741081253266,0.154647313436513,0.845733041575492,914,86,"Logistic",0.815204994642325,0.0305280469331677
0.3,0.03,60,5,"logistic",1000,0.0961618443708506,0.0353546037360848,0.0661618443708506,0.0861898788317261,0.00535460373608476,0.0555288597577614,0.207,1000,0,"Logistic",0.218314677835378,0.011314677835378
0.3,0.06,60,5,"logistic",1000,0.128808051255289,0.0679910989141095,0.0688080512552889,0.0978293325169576,0.00799109891410948,0.0699294710492611,0.397,1000,0,"Logistic",0.408883017127026,0.0118830171270259
0.3,0.09,60,5,"logistic",1000,0.158791053648146,0.0979569377397086,0.0687910536481456,0.101483532500275,0.00795693773970855,0.0750447846626214,0.581,1000,0,"Logistic",0.57350652834085,0.00749347165915026
0.3,0.12,60,5,"logistic",1000,0.18389468447892,0.123016330875187,0.0638946844789204,0.105484584397456,0.00301633087518654,0.0839975291380841,0.695,1000,0,"Logistic",0.689158229279352,0.00584177072064807
0.3,0.15,60,5,"logistic",1000,0.212985452391639,0.152072847047909,0.0629854523916386,0.105844336295163,0.00207284704790939,0.0851595554332764,0.811,1000,0,"Logistic",0.793526317055241,0.0174736829447593
0.3,0.18,60,5,"logistic",1000,0.25140946736595,0.190616716639768,0.0714094673659501,0.120621883183921,0.0106167166397679,0.0977497279174402,0.912,1000,0,"Logistic",0.886979993008755,0.0250200069912455
0.3,0.21,60,5,"logistic",1000,0.280019156936626,0.219200037169082,0.0700191569366257,0.122270700236401,0.00920003716908219,0.100635179034965,0.934,1000,0,"Logistic",0.930396448395062,0.00360355160493797
0.3,0.24,60,5,"logistic",1000,0.312277044789005,0.251401655136842,0.0722770447890048,0.122931288407402,0.0114016551368424,0.100028780373775,0.978,1000,0,"Logistic",0.961009624715923,0.016990375284077
0.3,0.27,60,5,"logistic",1000,0.339539246297944,0.278581949424459,0.0695392462979443,0.128184637089894,0.00858194942445942,0.107997979527793,0.987,1000,0,"Logistic",0.976670025462236,0.0103299745377642
0.3,0.3,60,5,"logistic",1000,0.369929478287406,0.309072773622708,0.0699294782874063,0.124934317436242,0.00907277362270843,0.103885829757495,0.997995991983968,998,2,"Logistic",0.987194933489084,0.0108010584948838
0.3,0.03,90,5,"logistic",1000,0.0721319695674534,0.0317428713015934,0.0421319695674534,0.0587867626663102,0.00174287130159341,0.0410273096920385,0.278,1000,0,"Logistic",0.288965964261068,0.0109659642610683
0.3,0.06,90,5,"logistic",1000,0.104640104089034,0.0642274792233156,0.044640104089034,0.0678744074191547,0.00422747922331557,0.0513166843381331,0.556,1000,0,"Logistic",0.565276894582334,0.00927689458233427
0.3,0.09,90,5,"logistic",1000,0.134228813437336,0.0937971120562514,0.0442288134373362,0.0743853693636149,0.00379711205625137,0.0599224910007957,0.756,1000,0,"Logistic",0.756436207875351,0.000436207875351258
0.3,0.12,90,5,"logistic",1000,0.165829032359113,0.125421748584631,0.0458290323591132,0.0792361851322096,0.00542174858463055,0.0648862599986663,0.894,1000,0,"Logistic",0.882286543039039,0.0117134569609613
0.3,0.15,90,5,"logistic",1000,0.191151664231903,0.150742607888235,0.0411516642319031,0.0805978087734216,0.000742607888235088,0.0693607729860877,0.95,1000,0,"Logistic",0.938365062598232,0.0116349374017679
0.3,0.18,90,5,"logistic",1000,0.222240253557874,0.181835714343379,0.0422402535578736,0.0847775717788663,0.00183571434337927,0.0735500691400078,0.981,1000,0,"Logistic",0.973908113986773,0.00709188601322674
0.3,0.21,90,5,"logistic",1000,0.251127807217459,0.210722321863918,0.0411278072174589,0.089011521172377,0.000722321863918449,0.0789530937126757,0.993,1000,0,"Logistic",0.988881405461883,0.00411859453811669
0.3,0.24,90,5,"logistic",1000,0.284376402231856,0.243972717325925,0.044376402231856,0.0923232366973822,0.00397271732592475,0.0810855089923658,0.999,1000,0,"Logistic",0.996057770593062,0.00294222940693811
0.3,0.27,90,5,"logistic",1000,0.316164155055564,0.275744392971039,0.0461641550555642,0.0955813626310833,0.00574439297103865,0.0838812799168257,1,1000,0,"Logistic",0.998603928857316,0.00139607114268403
0.3,0.3,90,5,"logistic",1000,0.342775595188179,0.302373669932415,0.0427755951881793,0.0926675017742093,0.00237366993241515,0.082227695189541,1,1000,0,"Logistic",0.99943308251172,0.00056691748827975
0.3,0.03,120,5,"logistic",1000,0.060495505904335,0.0302463823980788,0.030495505904335,0.0454975977072642,0.000246382398078774,0.0337660861850398,0.348,1000,0,"Logistic",0.364920449423474,0.0169204494234742
0.3,0.06,120,5,"logistic",1000,0.0936558563727422,0.0634212528764535,0.0336558563727423,0.0542904754537676,0.0034212528764535,0.0427409677001471,0.719,1000,0,"Logistic",0.704733396725433,0.0142666032745671
0.3,0.09,120,5,"logistic",1000,0.120707839243733,0.0904522315009522,0.0307078392437327,0.0570741999029794,0.00045223150095225,0.0481040329581477,0.885,1000,0,"Logistic",0.867674904510959,0.0173250954890408
0.3,0.12,120,5,"logistic",1000,0.151679684354043,0.121423688197616,0.031679684354043,0.0618102129654072,0.00142368819761612,0.0531030848969256,0.954,1000,0,"Logistic",0.954374580428674,0.000374580428673665
0.3,0.15,120,5,"logistic",1000,0.181751163913837,0.151506009531845,0.0317511639138374,0.0670852365396737,0.00150600953184539,0.0590999372799015,0.99,1000,0,"Logistic",0.985546098086187,0.00445390191381301
0.3,0.18,120,5,"logistic",1000,0.214070795986254,0.183829856332533,0.0340707959862537,0.0715794834472946,0.00382985633253284,0.063043011272245,0.999,1000,0,"Logistic",0.996198267229833,0.00280173277016738
0.3,0.21,120,5,"logistic",1000,0.242706224412582,0.212468286020046,0.0327062244125821,0.0736032047386496,0.0024682860200457,0.065976543572003,1,1000,0,"Logistic",0.998915638783122,0.00108436121687849
0.3,0.24,120,5,"logistic",1000,0.27169011943122,0.241449061180682,0.0316901194312195,0.075274809152242,0.00144906118068152,0.0682876503329348,1,1000,0,"Logistic",0.999712264725124,0.000287735274876133
0.3,0.27,120,5,"logistic",1000,0.300268640857746,0.270029681996466,0.030268640857746,0.0738022962731313,2.96819964656622e-05,0.0673030334702551,1,1000,0,"Logistic",0.999925923844458,7.40761555415581e-05
0.3,0.3,120,5,"logistic",1000,0.329894068207957,0.299657514372173,0.0298940682079574,0.0735770659002714,-0.000342485627827382,0.0672296384827746,1,1000,0,"Logistic",0.999982641823288,1.73581767116682e-05
0.3,0.03,30,3,"multinomial",1000,0.139548160998218,0.0455108823859977,0.109548160998218,0.13600215842837,0.0155108823859977,0.08184496869219,0.207622868605817,997,3,"Multinomial",0.274633655328195,0.067010786722378
0.3,0.06,30,3,"multinomial",1000,0.168101110652559,0.0739658921131921,0.108101110652559,0.13659934715049,0.0139658921131921,0.0846375908858976,0.334002006018054,997,3,"Multinomial",0.430508124749099,0.0965061187310451
0.3,0.09,30,3,"multinomial",1000,0.201860968382502,0.107638559881173,0.111860968382502,0.147361865988915,0.0176385598811729,0.0972293207988729,0.464717741935484,992,8,"Multinomial",0.596045077011968,0.131327335076484
0.3,0.12,30,3,"multinomial",1000,0.239637548821821,0.145228979700369,0.119637548821821,0.156092225886254,0.0252289797003688,0.103034762145633,0.612740141557128,989,11,"Multinomial",0.740676247390456,0.127936105833328
0.3,0.15,30,3,"multinomial",1000,0.263733389172902,0.169372137219422,0.113733389172902,0.15464065964646,0.019372137219422,0.106273319429515,0.708757637474542,982,18,"Multinomial",0.810283997532267,0.101526360057725
0.3,0.18,30,3,"multinomial",1000,0.291471512294786,0.196620524056534,0.111471512294786,0.153114226615211,0.016620524056534,0.106023626126338,0.814853556485356,956,44,"Multinomial",0.869645817559487,0.0547922610741318
0.3,0.21,30,3,"multinomial",1000,0.319864040185471,0.225028194256185,0.109864040185471,0.150507420105875,0.0150281942561849,0.10333680128455,0.884042553191489,940,60,"Multinomial",0.913810995359682,0.0297684421681922
0.3,0.24,30,3,"multinomial",1000,0.349000434878451,0.253612289220322,0.109000434878451,0.151376145075626,0.0136122892203218,0.105394255749937,0.922489082969432,916,84,"Multinomial",0.944312628669042,0.0218235456996099
0.3,0.27,30,3,"multinomial",1000,0.36449142713802,0.26907843358533,0.09449142713802,0.138284848231764,-0.000921566414670116,0.100067314680468,0.961451247165533,882,118,"Multinomial",0.956374366053449,0.00507688111208415
0.3,0.3,30,3,"multinomial",1000,0.393775736344827,0.298112025358474,0.0937757363448275,0.136455857500477,-0.00188797464152625,0.0984349026993206,0.97708082026538,829,171,"Multinomial",0.972779718581694,0.0043011016836858
0.3,0.03,60,3,"multinomial",1000,0.0786429235949602,0.0323941761258484,0.0486429235949602,0.063635193478974,0.00239417612584842,0.0410758555119334,0.276,1000,0,"Multinomial",0.381028672898866,0.105028672898866
0.3,0.06,60,3,"multinomial",1000,0.109467926692064,0.0631838285016467,0.0494679266920637,0.0705693757395414,0.00318382850164666,0.0503797326771655,0.556,1000,0,"Multinomial",0.673773783668359,0.117773783668359
0.3,0.09,60,3,"multinomial",1000,0.142127184663046,0.0958170369280553,0.0521271846630461,0.0783697819244924,0.00581703692805532,0.0587262363583546,0.764,1000,0,"Multinomial",0.86014760184561,0.0961476018456102
0.3,0.12,60,3,"multinomial",1000,0.169349016284545,0.122983803841188,0.0493490162845452,0.0796878541999907,0.00298380384118804,0.0625148207030539,0.889,1000,0,"Multinomial",0.937294302352866,0.0482943023528658
0.3,0.15,60,3,"multinomial",1000,0.201347041117985,0.154895061647838,0.0513470411179848,0.0848406364426125,0.00489506164783794,0.0675577025771143,0.951,1000,0,"Multinomial",0.9775874714067,0.0265874714067
0.3,0.18,60,3,"multinomial",1000,0.233384169697495,0.186821329191998,0.0533841696974954,0.0868344963818317,0.00682132919199849,0.0686770531657747,0.99,1000,0,"Multinomial",0.992571380750832,0.00257138075083219
0.3,0.21,60,3,"multinomial",1000,0.264854581169015,0.218241082615186,0.0548545811690146,0.0900084303607275,0.00824108261518552,0.0716812269264974,0.994,1000,0,"Multinomial",0.997639465983947,0.00363946598394693
0.3,0.24,60,3,"multinomial",1000,0.296096520057091,0.249330260039216,0.0560965200570908,0.0940963235705467,0.00933026003921609,0.0759388265325851,1,1000,0,"Multinomial",0.999276931345661,0.000723068654339021
0.3,0.27,60,3,"multinomial",1000,0.330226035488174,0.283310184420654,0.0602260354881744,0.0947490927516573,0.0133101844206543,0.0741653178989926,1,993,7,"Multinomial",0.999810721622085,0.000189278377914603
0.3,0.3,60,3,"multinomial",1000,0.354741479120407,0.307798667402027,0.0547414791204067,0.091851059372621,0.00779866740202694,0.0738743302226717,1,988,12,"Multinomial",0.999929845053516,7.01549464837692e-05
0.3,0.03,90,3,"multinomial",1000,0.0618172484535848,0.0311602521942357,0.0318172484535848,0.0448536350646475,0.00116025219423573,0.031630373714716,0.41,1000,0,"Multinomial",0.530103531907595,0.120103531907595
0.3,0.06,90,3,"multinomial",1000,0.0936791406020857,0.0630099736912793,0.0336791406020857,0.0508842807759299,0.00300997369127927,0.0382274907099369,0.762,1000,0,"Multinomial",0.854956733769077,0.0929567337690765
0.3,0.09,90,3,"multinomial",1000,0.122135017069493,0.0914214389488197,0.0321350170694931,0.0538973021460855,0.00142143894881969,0.0432709571743658,0.927,1000,0,"Multinomial",0.959848984782282,0.0328489847822817
0.3,0.12,90,3,"multinomial",1000,0.154274822596817,0.123520539755886,0.0342748225968167,0.058254085575184,0.0035205397558864,0.0471984350898189,0.987,1000,0,"Multinomial",0.992153082657651,0.00515308265765102
0.3,0.15,90,3,"multinomial",1000,0.183490054958155,0.152708554649517,0.0334900549581552,0.0615770895904408,0.00270855464951688,0.0516963821298237,0.994,1000,0,"Multinomial",0.998428311167764,0.00442831116776354
0.3,0.18,90,3,"multinomial",1000,0.214407048605446,0.183558451085686,0.0344070486054464,0.0639618627203826,0.00355845108568583,0.0539641754896896,1,1000,0,"Multinomial",0.999739730325733,0.000260269674267066
0.3,0.21,90,3,"multinomial",1000,0.245854227380715,0.214931027566142,0.0358542273807154,0.0648058825765666,0.00493102756614223,0.0541497865950639,1,1000,0,"Multinomial",0.999961544338884,3.84556611160436e-05
0.3,0.24,90,3,"multinomial",1000,0.274495248670776,0.243528275873919,0.0344952486707759,0.0686993504976852,0.00352827587391864,0.0594106671492127,1,1000,0,"Multinomial",0.999993667035482,6.33296451835186e-06
0.3,0.27,90,3,"multinomial",1000,0.305849878017866,0.274773328128319,0.0358498780178664,0.067352510734019,0.004773328128319,0.0570875905852412,1,1000,0,"Multinomial",0.999999165434894,8.345651058006e-07
0.3,0.3,90,3,"multinomial",1000,0.330382239188851,0.299266481339917,0.030382239188851,0.0671469529231946,-0.000733518660082761,0.0597670398626594,1,1000,0,"Multinomial",0.999999835515068,1.64484931897135e-07
0.3,0.03,120,3,"multinomial",1000,0.0542516184250816,0.0313070684721208,0.0242516184250816,0.0342833667656744,0.00130706847212083,0.0242556095162235,0.566,1000,0,"Multinomial",0.66936631973144,0.10336631973144
0.3,0.06,120,3,"multinomial",1000,0.0837945623837815,0.0608472767725772,0.0237945623837815,0.0399680137869364,0.000847276772577234,0.0321168467533394,0.885,1000,0,"Multinomial",0.934752589552636,0.049752589552636
0.3,0.09,120,3,"multinomial",1000,0.115103957759873,0.0921370360953377,0.0251039577598735,0.04429900553248,0.00213703609533774,0.0365474733724575,0.979,1000,0,"Multinomial",0.991867704902391,0.0128677049023912
0.3,0.12,120,3,"multinomial",1000,0.146812144236678,0.123816577320345,0.0268121442366783,0.0480839696679739,0.00381657732034512,0.0400673452289117,0.998,1000,0,"Multinomial",0.999227822850654,0.00122782285065393
0.3,0.15,120,3,"multinomial",1000,0.173804746501085,0.15076428813048,0.0238047465010848,0.0480334363325282,0.000764288130480435,0.0416937367496339,1,1000,0,"Multinomial",0.999909368798057,9.06312019425259e-05
0.3,0.18,120,3,"multinomial",1000,0.207117980926883,0.1840434668968,0.027117980926883,0.0523966855810239,0.00404346689680002,0.044963925201695,1,1000,0,"Multinomial",0.999994379173822,5.62082617772131e-06
0.3,0.21,120,3,"multinomial",1000,0.235304971964632,0.212176839545622,0.0253049719646317,0.0524540220356684,0.00217683954562158,0.0459585189189407,1,1000,0,"Multinomial",0.999999511604973,4.88395026976285e-07
0.3,0.24,120,3,"multinomial",1000,0.265324936306715,0.242136280880275,0.0253249363067152,0.0551169965033032,0.00213628088027527,0.0489274113658571,1,1000,0,"Multinomial",0.999999966447537,3.35524633632289e-08
0.3,0.27,120,3,"multinomial",1000,0.296379614751097,0.273141551805076,0.0263796147510968,0.0550318248312901,0.00314155180507635,0.0483115730051073,1,1000,0,"Multinomial",0.999999998042178,1.95782179357451e-09
0.3,0.3,120,3,"multinomial",1000,0.325785120065113,0.302496634154782,0.0257851200651134,0.0562943239412945,0.00249663415478179,0.0500207886231638,1,1000,0,"Multinomial",0.999999999874337,1.2566336859976e-10
0.3,0.03,30,5,"multinomial",1000,0.22159013887732,0.0648412500780268,0.19159013887732,0.213714058181317,0.0348412500780268,0.100716632112012,0.230142566191446,982,18,"Multinomial",0.311150166151446,0.0810075999600003
0.3,0.06,30,5,"multinomial",1000,0.25309235511317,0.0965549335057297,0.19309235511317,0.219070266872197,0.0365549335057297,0.109545256715776,0.34472049689441,966,34,"Multinomial",0.457927319371615,0.113206822477205
0.3,0.09,30,5,"multinomial",1000,0.280007448946665,0.123142494154225,0.190007448946665,0.217447163811347,0.0331424941542246,0.11064947147871,0.424686192468619,956,44,"Multinomial",0.571635639058643,0.146949446590023
0.3,0.12,30,5,"multinomial",1000,0.311940894751236,0.154871377665791,0.191940894751236,0.222678287603453,0.0348713776657912,0.117343366935681,0.5406852248394,934,66,"Multinomial",0.687981091240361,0.147295866400961
0.3,0.15,30,5,"multinomial",1000,0.338135070256446,0.180728812141505,0.188135070256446,0.216983895693515,0.0307288121415048,0.112124167799778,0.656666666666667,900,100,"Multinomial",0.765090235536841,0.108423568870174
0.3,0.18,30,5,"multinomial",1000,0.359218521320719,0.201770944871528,0.179218521320719,0.210426073975714,0.0217709448715281,0.112178229282871,0.721769499417928,859,141,"Multinomial",0.816355787388009,0.0945862879700808
0.3,0.21,30,5,"multinomial",1000,0.388812280741921,0.23079264510885,0.178812280741922,0.208740761789611,0.0207926451088498,0.108851930434168,0.815365551425031,807,193,"Multinomial",0.871852042234966,0.0564864908099346
0.3,0.24,30,5,"multinomial",1000,0.405453360473515,0.247681621950497,0.165453360473515,0.197303928036171,0.00768162195049733,0.107079313213904,0.870249017038008,763,237,"Multinomial",0.897089275893124,0.0268402588551163
0.3,0.27,30,5,"multinomial",1000,0.42918424159536,0.270672521635983,0.15918424159536,0.188556381018742,0.000672521635982591,0.100380217743406,0.911078717201166,686,314,"Multinomial",0.924473104795246,0.0133943875940794
0.3,0.3,30,5,"multinomial",1000,0.442350295195507,0.28368763599944,0.142350295195507,0.174886580071327,-0.0163123640005599,0.102175641960051,0.930979133226324,623,377,"Multinomial",0.936935603902724,0.00595647067639993
0.3,0.03,60,5,"multinomial",1000,0.115310340410151,0.0382730202417513,0.0853103404101507,0.0979586964943034,0.00827302024175127,0.0488360633858129,0.262,1000,0,"Multinomial",0.365913837514818,0.103913837514818
0.3,0.06,60,5,"multinomial",1000,0.143484279004273,0.0663003963870839,0.0834842790042734,0.100253346232671,0.00630039638708395,0.0558794710810676,0.477,1000,0,"Multinomial",0.608736826325847,0.131736826325847
0.3,0.09,60,5,"multinomial",1000,0.177840769489501,0.100736905363491,0.0878407694895015,0.107625731811294,0.010736905363491,0.0630526077357275,0.702,1000,0,"Multinomial",0.81569978993203,0.11369978993203
0.3,0.12,60,5,"multinomial",1000,0.207293337460358,0.13007974696738,0.0872933374603577,0.109835099088686,0.0100797469673799,0.0673079822656031,0.833,1000,0,"Multinomial",0.912865801924527,0.0798658019245273
0.3,0.15,60,5,"multinomial",1000,0.240054290648902,0.162589577890412,0.090054290648902,0.113846987482524,0.0125895778904116,0.0706716875256706,0.934,1000,0,"Multinomial",0.96531769817002,0.0313176981700203
0.3,0.18,60,5,"multinomial",1000,0.267154884085876,0.18969178087087,0.0871548840858756,0.114112646261945,0.00969178087086989,0.0741276976745721,0.965965965965966,999,1,"Multinomial",0.984852485686751,0.0188865197207853
0.3,0.21,60,5,"multinomial",1000,0.298953974590608,0.221263626291952,0.0889539745906084,0.11685650480452,0.0112636262919519,0.0762343536992278,0.991943605236657,993,7,"Multinomial",0.994554373953549,0.00261076871689281
0.3,0.24,60,5,"multinomial",1000,0.330932350447035,0.253077804541376,0.0909323504470351,0.120547228523968,0.0130778045413762,0.0798103526323734,1,996,4,"Multinomial",0.998159579652963,0.00184042034703669
0.3,0.27,60,5,"multinomial",1000,0.352484543413333,0.274390991515399,0.0824845434133327,0.112190377104709,0.0043909915153992,0.0758330785287952,0.996963562753036,988,12,"Multinomial",0.999133421324427,0.00216985857139018
0.3,0.3,60,5,"multinomial",1000,0.385321697225177,0.307094744927088,0.0853216972251765,0.114222425074502,0.00709474492708798,0.0758338009627828,1,974,26,"Multinomial",0.999736929469011,0.00026307053098884
0.3,0.03,90,5,"multinomial",1000,0.0849032537948641,0.0338108251886126,0.0549032537948641,0.0655083746083263,0.00381082518861258,0.0359339089414522,0.353,1000,0,"Multinomial",0.479683025855441,0.126683025855441
0.3,0.06,90,5,"multinomial",1000,0.116053310146871,0.0649054899230657,0.0560533101468709,0.0697989234889532,0.0049054899230657,0.0418426769264511,0.677,1000,0,"Multinomial",0.800267230825741,0.123267230825741
0.3,0.09,90,5,"multinomial",1000,0.144341541211094,0.0931429321073793,0.0543415412110941,0.0708170822441762,0.00314293210737934,0.0454552046946354,0.869,1000,0,"Multinomial",0.933075565893251,0.0640755658932508
0.3,0.12,90,5,"multinomial",1000,0.175757303253895,0.124496210438667,0.0557573032538954,0.0750035865495509,0.00449621043866701,0.0503201076594342,0.964,1000,0,"Multinomial",0.983385108459689,0.019385108459689
0.3,0.15,90,5,"multinomial",1000,0.207444013077311,0.156103709987063,0.0574440130773111,0.0787795194613724,0.00610370998706289,0.0541449620460868,0.992,1000,0,"Multinomial",0.996470090383935,0.00447009038393464
0.3,0.18,90,5,"multinomial",1000,0.235122830373024,0.183689291844282,0.0551228303730239,0.078031773666164,0.00368929184428192,0.0552699918749458,0.999,1000,0,"Multinomial",0.999168185467587,0.000168185467586568
0.3,0.21,90,5,"multinomial",1000,0.268567354160419,0.217083750322034,0.0585673541604191,0.0801073347228231,0.00708375032203361,0.0549656749396451,0.999,1000,0,"Multinomial",0.999868474274507,0.000868474274506537
0.3,0.24,90,5,"multinomial",1000,0.298106080750462,0.246488152386635,0.0581060807504617,0.083790323311814,0.00648815238663504,0.0605427194343574,1,1000,0,"Multinomial",0.999975869688077,2.4130311923054e-05
0.3,0.27,90,5,"multinomial",1000,0.328064995743644,0.276247712328428,0.0580649957436438,0.0844162581051448,0.00624771232842764,0.0614038626745492,1,1000,0,"Multinomial",0.999995907050717,4.09294928327419e-06
0.3,0.3,90,5,"multinomial",1000,0.356124722193192,0.30424822111613,0.0561247221931922,0.0837881532144686,0.00424822111613001,0.0620969343120224,1,995,5,"Multinomial",0.999999263895692,7.3610430817439e-07
0.3,0.03,120,5,"multinomial",1000,0.0712546194347889,0.0330146892106447,0.0412546194347889,0.0499811562338288,0.00301468921064473,0.0283540967512641,0.47,1000,0,"Multinomial",0.606664049162506,0.136664049162506
0.3,0.06,120,5,"multinomial",1000,0.100800334806957,0.062532848027274,0.0408003348069573,0.053102305659724,0.00253284802727397,0.0340662949022374,0.806,1000,0,"Multinomial",0.900368666531845,0.0943686665318445
0.3,0.09,120,5,"multinomial",1000,0.130889469538373,0.0925889475764105,0.0408894695383731,0.0558075504339572,0.00258894757641049,0.0380192595978307,0.96,1000,0,"Multinomial",0.982552211244371,0.0225522112443706
0.3,0.12,120,5,"multinomial",1000,0.161679423949852,0.123336427403595,0.0416794239498517,0.059833456442364,0.00333642740359544,0.0430113215067079,0.994,1000,0,"Multinomial",0.997701272031741,0.00370127203174064
0.3,0.15,120,5,"multinomial",1000,0.193755997361913,0.155330842018756,0.0437559973619131,0.064823436139539,0.0053308420187565,0.0480572501577052,0.999,1000,0,"Multinomial",0.999769572433882,0.000769572433882315
0.3,0.18,120,5,"multinomial",1000,0.220566246088877,0.182103341280082,0.0405662460888771,0.0639458237310282,0.00210334128008196,0.0494245013829198,1,1000,0,"Multinomial",0.999970059801793,2.99401982071235e-05
0.3,0.21,120,5,"multinomial",1000,0.250544465994741,0.212020397463314,0.040544465994741,0.0627394363675755,0.00202039746331353,0.0478425430338733,1,1000,0,"Multinomial",0.999997232182855,2.76781714514396e-06
0.3,0.24,120,5,"multinomial",1000,0.283088354794529,0.244481727317562,0.0430883547945289,0.0654383036356355,0.0044817273175624,0.0493181754495815,1,1000,0,"Multinomial",0.999999810844043,1.89155956897835e-07
0.3,0.27,120,5,"multinomial",1000,0.309949273607318,0.27125211509352,0.0399492736073184,0.0636761393991948,0.00125211509352046,0.0494760281020191,1,1000,0,"Multinomial",0.999999980627959,1.9372040638288e-08
0.3,0.3,120,5,"multinomial",1000,0.343695878963963,0.304858715278363,0.0436958789639632,0.0682095688918431,0.00485871527836278,0.0524296780659691,1,1000,0,"Multinomial",0.999999998968449,1.03155084474338e-09
0.3,0.03,30,3,"ordinal",1000,0.0809601397488806,0.0337774876700445,0.0509601397488806,0.0770288038619914,0.0037774876700445,0.0578054791602754,0.19,1000,0,"Ordinal",0.210560970636735,0.0205609706367351
0.3,0.06,30,3,"ordinal",1000,0.110973903691327,0.063827760663254,0.0509739036913271,0.0878450773480875,0.00382776066325398,0.0716617468189511,0.361,1000,0,"Ordinal",0.375781725104146,0.0147817251041459
0.3,0.09,30,3,"ordinal",1000,0.143174061848521,0.0959627605040876,0.0531740618485206,0.0985580020703183,0.0059627605040876,0.0830415629945324,0.54,1000,0,"Ordinal",0.542083700009149,0.00208370000914893
0.3,0.12,30,3,"ordinal",1000,0.178880988846171,0.131416882088162,0.058880988846171,0.111108778377438,0.0114168820881623,0.0946052000714217,0.681,1000,0,"Ordinal",0.692801231772712,0.0118012317727123
0.3,0.15,30,3,"ordinal",1000,0.205193996484504,0.157676223301485,0.0551939964845042,0.111412884305089,0.00767622330148459,0.0968105859294639,0.793,1000,0,"Ordinal",0.778719379316697,0.0142806206833033
0.3,0.18,30,3,"ordinal",1000,0.244898364687629,0.196943861589428,0.0648983646876295,0.127150367225086,0.016943861589428,0.110220707854107,0.881881881881882,999,1,"Ordinal",0.870242141986862,0.0116397398950199
0.3,0.21,30,3,"ordinal",1000,0.275333601727665,0.227224895963551,0.065333601727665,0.128994877467745,0.0172248959635512,0.112117476920761,0.936936936936937,999,1,"Ordinal",0.916597862120793,0.0203390748161439
0.3,0.24,30,3,"ordinal",1000,0.300354288253266,0.251762648833647,0.0603542882532664,0.129562620711261,0.0117626488336475,0.114770230509086,0.949849548645938,997,3,"Ordinal",0.942683167753341,0.00716638089259669
0.3,0.27,30,3,"ordinal",1000,0.337244585607226,0.288326415897788,0.0672445856072262,0.143353913009561,0.0183264158977877,0.127195801382607,0.96579476861167,994,6,"Ordinal",0.968029399727249,0.0022346311155792
0.3,0.3,30,3,"ordinal",1000,0.370102540442771,0.320755154227656,0.0701025404427707,0.14382858256202,0.0207551542276564,0.126670166502017,0.992914979757085,988,12,"Ordinal",0.981368124461603,0.0115468552954821
0.3,0.03,60,3,"ordinal",1000,0.0553582679564055,0.0322360220256634,0.0253582679564055,0.0441586487296686,0.00223602202566338,0.0362152304796515,0.385,1000,0,"Ordinal",0.379302119807138,0.00569788019286188
0.3,0.06,60,3,"ordinal",1000,0.0849545173032301,0.0617817246559126,0.0249545173032301,0.0536631285838012,0.00178172465591262,0.0475275893481256,0.665,1000,0,"Ordinal",0.662850929691235,0.00214907030876532
0.3,0.09,60,3,"ordinal",1000,0.117504686537659,0.0942693272893684,0.0275046865376588,0.0612459641563045,0.00426932728936838,0.0548404423700862,0.857,1000,0,"Ordinal",0.853959357745705,0.00304064225429546
0.3,0.12,60,3,"ordinal",1000,0.145226969084509,0.121880604368754,0.0252269690845086,0.0643614864196656,0.0018806043687539,0.0591684218094451,0.948,1000,0,"Ordinal",0.935125028353679,0.0128749716463211
0.3,0.15,60,3,"ordinal",1000,0.177392452907559,0.15398842276493,0.0273924529075591,0.0710773247204551,0.00398842276493043,0.0656397523468515,0.982,1000,0,"Ordinal",0.976897012823606,0.00510298717639446
0.3,0.18,60,3,"ordinal",1000,0.204200183253303,0.180692639140483,0.0242001832533028,0.0725595836010402,0.000692639140482571,0.0683409082781865,0.989,1000,0,"Ordinal",0.99077031968056,0.00177031968055952
0.3,0.21,60,3,"ordinal",1000,0.240926160989243,0.217232290395677,0.0309261609892432,0.0796999519550317,0.00723229039567654,0.0736869586724712,0.998,1000,0,"Ordinal",0.997548964729042,0.000451035270958022
0.3,0.24,60,3,"ordinal",1000,0.271854965529567,0.248072841481759,0.0318549655295667,0.0835616104858125,0.00807284148175893,0.0774851267929192,1,1000,0,"Ordinal",0.999240848228794,0.000759151771205779
0.3,0.27,60,3,"ordinal",1000,0.300948725475494,0.276946390166519,0.0309487254754943,0.0875476533032222,0.00694639016651897,0.0820093981216862,1,1000,0,"Ordinal",0.999755884427583,0.000244115572416881
0.3,0.3,60,3,"ordinal",1000,0.333139108200749,0.308967013790227,0.0331391082007489,0.0883748438258437,0.00896701379022717,0.0822390392624336,1,1000,0,"Ordinal",0.999933123837732,6.68761622680814e-05
0.3,0.03,90,3,"ordinal",1000,0.0451387733092798,0.0298004516614955,0.0151387733092798,0.0301249634741159,-0.000199548338504545,0.0260436861406766,0.523,1000,0,"Ordinal",0.510048679424806,0.0129513205751935
